fecha,gps,longitud,latitud,cuenca,region,codigo_region,codigo_distrito,poblacion,organizacion,permiso,ano_construcion,tipo_extracion,grupo_tipo_extracion,grupo_gestion,pago,calidad_agua,calida_grupo,cantidad,fuente,tipo_PuntoAgua
2011-02-18,1757,35.7,-8.04775387        ,Rufiji                 ,Iringa       ,11,7,200,VWC             ,Y,1984,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-02-18,1780,35.7,-8.095751400000001 ,Rufiji                 ,Iringa       ,11,7,390,VWC             ,Y,2005,gravity      ,gravity        ,user-group,pay monthly          ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-02-18,88,39.2,-7.11954085        ,Wami / Ruvu            ,Pwani        ,60,43,4208,Private operator,N,2004,nira/tanira  ,nira/tanira    ,commercial,pay per bucket       ,salty          ,salty  ,enough      ,shallow well        ,hand pump                  
2011-02-18,90,39.2,-7.12022158        ,Wami / Ruvu            ,Pwani        ,60,43,4782,Private operator,N,2010,submersible  ,submersible    ,commercial,pay per bucket       ,salty          ,salty  ,enough      ,machine dbh         ,communal standpipe multiple
2011-02-18,1641,35.8,-7.86125876        ,Rufiji                 ,Iringa       ,11,1,350,VWC             ,Y,2003,other        ,other          ,user-group,never pay            ,soft           ,good   ,dry         ,machine dbh         ,other                      
2011-02-18,103,39.2,-7.10454925        ,Wami / Ruvu            ,Pwani        ,60,43,898,Private operator,N,2008,submersible  ,submersible    ,commercial,pay per bucket       ,salty          ,salty  ,enough      ,machine dbh         ,communal standpipe         
2011-02-18,66,39.2,-7.11886733        ,Wami / Ruvu            ,Pwani        ,60,43,4782,VWC             ,N,2010,other        ,other          ,user-group,never pay            ,salty          ,salty  ,enough      ,machine dbh         ,other                      
2011-02-18,1865,35.2,-8.33285855        ,Rufiji                 ,Iringa       ,11,2,0,VWC             ,Y,2000,swn 80       ,swn 80         ,user-group,never pay            ,soft           ,good   ,enough      ,hand dtw            ,hand pump                  
2011-02-18,76,39.2,-7.11883137        ,Wami / Ruvu            ,Pwani        ,60,43,4782,Private operator,N,2009,other        ,other          ,commercial,pay per bucket       ,soft           ,good   ,insufficient,machine dbh         ,other                      
2011-02-18,301,38.8,-7.15143958        ,Wami / Ruvu            ,Pwani        ,60,33,1,Private operator,N,1985,india mark ii,india mark iii ,commercial,never pay            ,salty          ,salty  ,insufficient,machine dbh         ,hand pump                  
2011-02-18,298,38.8,-7.14005368        ,Wami / Ruvu            ,Pwani        ,60,33,500,VWC             ,N,2008,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-02-18,78,39.1,-7.54071982        ,Rufiji                 ,Pwani        ,60,53,454,VWC             ,Y,2005,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,insufficient,machine dbh         ,communal standpipe         
2011-02-18,1794,35.7,-8.10505479        ,Rufiji                 ,Iringa       ,11,7,1,VWC             ,Y,2005,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-02-18,1880,35.7,-8.1317427         ,Rufiji                 ,Iringa       ,11,7,400,VWC             ,Y,2009,india mark ii,india mark ii  ,user-group,never pay            ,soft           ,good   ,enough      ,machine dbh         ,hand pump                  
2011-02-18,57,39.2,-7.07205137        ,Wami / Ruvu            ,Pwani        ,60,43,1685,Private operator,N,2008,submersible  ,submersible    ,commercial,never pay            ,salty          ,salty  ,enough      ,machine dbh         ,other                      
2011-02-18,75,39.2,-7.11746304        ,Wami / Ruvu            ,Pwani        ,60,43,589,VWC             ,N,2010,other        ,other          ,user-group,never pay            ,unknown        ,unknown,enough      ,machine dbh         ,other                      
2011-02-19,112,39.2,-7.65888299        ,Rufiji                 ,Pwani        ,60,53,1530,VWC             ,Y,1999,mono         ,mono           ,user-group,never pay            ,soft           ,good   ,dry         ,machine dbh         ,communal standpipe multiple
2011-02-19,1583,35.7,-7.8731905         ,Rufiji                 ,Iringa       ,11,1,455,VWC             ,Y,2005,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-02-19,341,38.8,-7.18288048        ,Wami / Ruvu            ,Pwani        ,60,33,1000,VWC             ,N,1985,gravity      ,gravity        ,user-group,pay per bucket       ,soft           ,good   ,dry         ,dam                 ,communal standpipe         
2011-02-19,1623,35.7,-7.86602515        ,Rufiji                 ,Iringa       ,11,1,1,VWC             ,Y,1974,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2011-02-19,365,38.8,-7.24720516        ,Wami / Ruvu            ,Pwani        ,60,33,300,VWC             ,N,2010,gravity      ,gravity        ,user-group,never pay            ,salty          ,salty  ,enough      ,spring              ,communal standpipe         
2011-02-19,1992,35.7,-8.25088737        ,Rufiji                 ,Iringa       ,11,2,0,VWC             ,Y,,ksb          ,submersible    ,user-group,pay annually         ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-02-19,2358,34.1,-9.21544744        ,Lake Nyasa             ,Iringa       ,11,3,0,VWC             ,N,1978,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-02-19,5,39.2,-7.68386279        ,Rufiji                 ,Pwani        ,60,53,1,VWC             ,Y,1972,mono         ,mono           ,user-group,never pay            ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-02-19,7,39.2,-7.68217079        ,Rufiji                 ,Pwani        ,60,53,1,VWC             ,Y,2003,afridev      ,afridev        ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-02-19,57,39.2,-7.58622305        ,Rufiji                 ,Pwani        ,60,53,1,VWC             ,Y,1994,afridev      ,afridev        ,user-group,never pay            ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-02-19,15,39.2,-7.6819175         ,Rufiji                 ,Pwani        ,60,53,1,VWC             ,Y,1994,mono         ,mono           ,user-group,pay per bucket       ,soft           ,good   ,enough      ,river               ,communal standpipe multiple
2011-02-19,1856,35.2,-8.40669673        ,Rufiji                 ,Iringa       ,11,2,0,Company         ,Y,,gravity      ,gravity        ,commercial,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-02-19,339,38.8,-7.19687584        ,Wami / Ruvu            ,Pwani        ,60,33,1,Other           ,N,2004,india mark ii,india mark ii  ,other     ,pay per bucket       ,soft           ,good   ,unknown     ,machine dbh         ,hand pump                  
2011-02-19,1887,35.9,-8.11028532        ,Rufiji                 ,Iringa       ,11,7,200,VWC             ,Y,2010,india mark ii,india mark ii  ,user-group,never pay            ,soft           ,good   ,enough      ,machine dbh         ,hand pump                  
2011-02-19,1865,35.3,-8.32913171        ,Rufiji                 ,Iringa       ,11,2,0,VWC             ,Y,2000,swn 80       ,swn 80         ,user-group,pay annually         ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-02-19,1612,35.7,-7.86504145        ,Rufiji                 ,Iringa       ,11,1,1,VWC             ,Y,1974,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-02-19,1693,35.2,-8.23257588        ,Rufiji                 ,Iringa       ,11,2,0,VWC             ,Y,,swn 80       ,swn 80         ,user-group,never pay            ,coloured       ,colored,enough      ,shallow well        ,hand pump                  
2011-02-19,1936,35.9,-8.10527246        ,Rufiji                 ,Iringa       ,11,7,100,VWC             ,Y,1975,gravity      ,gravity        ,user-group,pay per bucket       ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-02-19,37,39.2,-7.68096965        ,Rufiji                 ,Pwani        ,60,53,1,VWC             ,Y,1972,mono         ,mono           ,user-group,never pay            ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-02-19,307,38.8,-7.19912616        ,Wami / Ruvu            ,Pwani        ,60,33,2000,VWC             ,N,,other        ,other          ,user-group,never pay            ,soft           ,good   ,seasonal    ,shallow well        ,hand pump                  
2011-02-19,15,39.2,-7.13456367        ,Wami / Ruvu            ,Pwani        ,60,43,4005,Water authority ,N,2008,other        ,other          ,commercial,pay monthly          ,soft           ,good   ,insufficient,machine dbh         ,other                      
2011-02-19,-9,39.2,-7.59888121        ,Rufiji                 ,Pwani        ,60,53,642,VWC             ,Y,2000,nira/tanira  ,nira/tanira    ,user-group,never pay            ,soft           ,good   ,insufficient,shallow well        ,hand pump                  
2011-02-19,2336,34.1,-9.22204392        ,Lake Nyasa             ,Iringa       ,11,3,0,VWC             ,N,1978,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,enough      ,spring              ,communal standpipe         
2011-02-19,1613,35.7,-7.86309186        ,Rufiji                 ,Iringa       ,11,1,1,VWC             ,Y,1974,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,dry         ,spring              ,communal standpipe         
2011-02-19,33,39.2,-7.14208142        ,Wami / Ruvu            ,Pwani        ,60,43,200,VWC             ,N,2008,other        ,other          ,user-group,pay per bucket       ,unknown        ,unknown,unknown     ,machine dbh         ,other                      
2011-02-19,347,38.8,-7.21364205        ,Wami / Ruvu            ,Pwani        ,60,33,1500,VWC             ,N,1997,india mark ii,india mark ii  ,user-group,pay per bucket       ,salty          ,salty  ,insufficient,machine dbh         ,hand pump                  
2011-02-19,17,39.2,-7.68323861        ,Rufiji                 ,Pwani        ,60,53,1,VWC             ,Y,1972,mono         ,mono           ,user-group,never pay            ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-02-19,344,38.8,-7.17942386        ,Wami / Ruvu            ,Pwani        ,60,33,400,VWC             ,N,1985,gravity      ,gravity        ,user-group,never pay            ,soft           ,good   ,dry         ,dam                 ,communal standpipe         
2011-02-20,1959,35.9,-8.228000699999999 ,Rufiji                 ,Iringa       ,11,7,80,VWC             ,Y,2003,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-02-20,1979,35.9,-8.22694393        ,Rufiji                 ,Iringa       ,11,7,100,VWC             ,Y,2003,gravity      ,gravity        ,user-group,pay annually         ,soft           ,good   ,enough      ,river               ,communal standpipe         
2011-02-20,1707,35.3,-8.20758126        ,Rufiji                 ,Iringa       ,11,2,0,VWC             ,Y,2000,swn 80       ,swn 80         ,user-group,never pay            ,soft           ,good   ,enough      ,shallow well        ,hand pump                  
2011-02-20,74,39.1,-7.64415609        ,Rufiji                 ,Pwani        ,60,53,1,VWC             ,Y,2004,afridev      ,afridev        ,user-group,never pay            ,soft           ,good   ,insufficient,hand dtw            ,hand pump                  
